"","row","species","sp","site","era","date","nest1","nest2","nest3","nest3note","sampleUnit","size1mm","habitat","tideHTm","lat","long","Shaw_hab","notes","notes2","year"
"5157",5157,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",14.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5158",5158,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5159",5159,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.1,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5160",5160,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",14.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5161",5161,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5162",5162,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11.1,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5163",5163,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",14.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5164",5164,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5165",5165,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",13.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5166",5166,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5167",5167,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5168",5168,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5169",5169,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5170",5170,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5171",5171,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5172",5172,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.5,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5173",5173,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.1,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5174",5174,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5175",5175,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5176",5176,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",13,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5177",5177,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5178",5178,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5179",5179,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",15.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5180",5180,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",14.1,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5181",5181,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5182",5182,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5183",5183,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11.1,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5184",5184,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",13.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5185",5185,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",13.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5186",5186,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5187",5187,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5188",5188,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",14,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5189",5189,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5190",5190,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5191",5191,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5192",5192,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5193",5193,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5194",5194,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5195",5195,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5196",5196,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5197",5197,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5198",5198,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5199",5199,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5200",5200,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5201",5201,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5202",5202,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5203",5203,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5204",5204,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9.5,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5205",5205,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5206",5206,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5207",5207,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5208",5208,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5209",5209,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12.5,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5210",5210,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5211",5211,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5212",5212,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5213",5213,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",12.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5214",5214,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5215",5215,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5216",5216,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5217",5217,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11.5,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5218",5218,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5219",5219,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5220",5220,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5221",5221,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5222",5222,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5223",5223,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",11.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5224",5224,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5225",5225,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.5,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5226",5226,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5227",5227,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5228",5228,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5229",5229,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5230",5230,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5231",5231,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5232",5232,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5233",5233,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.1,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5234",5234,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5235",5235,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5236",5236,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5237",5237,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.5,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5238",5238,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5239",5239,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5240",5240,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5241",5241,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.5,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5242",5242,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5243",5243,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5244",5244,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5245",5245,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5246",5246,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",10.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5247",5247,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5248",5248,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5249",5249,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5250",5250,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.5,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5251",5251,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5252",5252,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5253",5253,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5254",5254,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5255",5255,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5256",5256,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",5.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5257",5257,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5258",5258,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5259",5259,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5260",5260,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5261",5261,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",5.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5262",5262,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.4,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5263",5263,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5264",5264,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.1,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5265",5265,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5266",5266,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.2,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5267",5267,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",4.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5268",5268,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.6,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5269",5269,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",6.7,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5270",5270,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",8.9,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5271",5271,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.3,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
"5272",5272,"Chlorostoma.funebralis","CHFU","Wara.D","present","2014-07-14","tran8W","quad1",0.35,"m_alongTransect","tran8W_quad1",7.8,"macroalgae",0.89629279244619,"36.62136N","121.90365W",NA,"","w_bigbagA",2014
